"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLLUPUS","200210","-381.521","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200211","-4900.343","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200212","-7077.364","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200213","4040.182","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200301","-1790.593","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200302","-1106.581","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200303","-663.374","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200304","2998.395","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200305","1101.072","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200306","-419.815","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200307","-984.491","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200308","-3246.832","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200309","2872.597","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200310","2892.975","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200311","-4788.679","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200312","-1267.487","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200313","-4402.813","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200401","2838.593","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200402","487.77","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200403","2151.421","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200404","1252.572","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200405","-5532.976","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200406","3249.576","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200407","278.239","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200408","-1038.376","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200409","2658.686","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200410","-1654.88","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200411","155.48","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200412","2041.027","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200413","6887.133","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200501","3443.071","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200502","4452.588","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200503","4048.494","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200504","2262.48","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200505","-3080.522","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200506","246.838","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200507","-1728.594","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200508","2121.246","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200509","543.403","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200510","-852.779","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200511","-1021.326","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200512","-1342.59","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200513","9092.309","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200601","1451.168","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200602","36.557","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200603","6016.159","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200604","1140.846","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200605","5332.155","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200606","-944.298","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200607","-3142.107","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200608","2220.791","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200609","1266.071","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200610","-1196.801","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200611","-1148.36","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200612","-2208.413","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200613","8823.768","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200701","6081.3","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200702","3497.403","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200703","1997.033","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200704","1601.817","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200705","3574.993","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200706","-1242.953","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200707","-1481.245","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200708","301.113","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200709","-3596.922","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200710","-1248.719","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200711","366.28","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200712","-5764.665","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200713","4085.435","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200801","-102.282","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200802","3405.386","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200803","676.01","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200804","603.923","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200805","1129.224","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200806","881.834","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200807","2072.963","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200808","1870.1","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200809","-3323.395","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200810","69.143","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200811","-4286.851","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200812","2743.828","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200813","5739.884","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200901","1370.489","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200902","626.144","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200903","4388.811","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200904","2576.662","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200905","2231.087","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200906","-792.221","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200907","1282.005","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200908","1282.415","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200909","1902.431","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200910","-53.822","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200911","1423.085","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200912","-1251.847","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","200913","14985.239","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201001","-3102.634","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201002","1153.659","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201003","2869.971","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201004","2175.819","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201005","-3499.591","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201006","647.447","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201007","1446.138","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201008","-2315.589","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201009","-1590.889","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201010","-89.519","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201011","-437.384","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201012","2924.599","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201013","182.027","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201101","417.808","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201102","2916.932","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201103","6608.135","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201104","390.072","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201105","-1461.07","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201106","2059.759","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201107","-3787.642","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201108","1809.24","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201109","-113.08","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201110","-1333.837","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201111","2622.817","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201112","1377.233","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201113","11506.367","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201201","7744.962","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201202","2542.373","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201203","3662.748","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201204","2259.532","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201205","2904.567","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201206","-468.73","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201207","144.527","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201208","911.654","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201209","-2614.701","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201210","1708.576","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201211","561.907","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201212","-4376.946","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201213","14980.469","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201301","61.555","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201302","644.581","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201303","-51.131","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201304","2635.381","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201305","-60.51","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201306","-759.098","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201307","1044.894","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201308","922.771","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201309","-112.216","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201310","-860.522","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201311","473.48","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201312","-2487.955","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201313","1451.231","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201401","3276.823","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201402","669.626","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201403","2748.769","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201404","2826.196","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201405","1492.961","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201406","-1996.365","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201407","645.795","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201408","1798.366","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201409","1103.281","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201410","523.999","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201411","348.535","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201412","-2336.595","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201413","11101.391","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201501","1798.859","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201502","233.062","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201503","6978.979","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201504","2673.055","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201505","-2169.226","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201506","-4433.688","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201507","522.569","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201508","2924.223","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201509","-528.764","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201510","-366.142","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201511","-1114.434","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201512","-1066.925","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201513","5451.568","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201601","493.72","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201602","-253.195","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201603","3380.065","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201604","271.312","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201605","2990.457","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201606","-475.007","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201607","-2439.473","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201608","-1372.061","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201609","7.387","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201610","2736.73","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201611","936.883","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201612","-3824.674","7","Coal Losses and Unaccounted for","Thousand Short Tons"
"CLLUPUS","201613","2452.143","7","Coal Losses and Unaccounted for","Thousand Short Tons"
